(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.375, 0.375, 0.25, 0.5, 0.5, 0.33, 0.33, 0.33, 0.33)
(0.5, 0.25, 0.5, 0.5, 0.25, 0.33, 0.33, 0.33, 0.33)
(0.375, 0.25, 0.25, 0.5, 0.25, 0.33, 0.33, 0.33, 0.33)
(0.5, 0.5, 0.5, 0.5, 0.5, 0.33, 0.33, 0.33, 0.33)
(0.25, 0.5, 0.375, 0.125, 0.5, 0.33, 0.33, 0.33, 0.33)
(0.25, 0.25, 0.375, 0.5, 0.25, 0.33, 0.33, 0.33, 0.33)
(0.375, 0.125, 0.5, 0.375, 0.25, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.125, 0.5, 0.25, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.375, 0.375, 0.25, 0.5, 0.5, 0.33, 0.33, 0.33, 0.33)
(0.5, 0.25, 0.5, 0.5, 0.25, 0.33, 0.33, 0.33, 0.33)
(0.375, 0.25, 0.25, 0.5, 0.25, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.375, 0.375, 0.25, 0.5, 0.5, 0.33, 0.33, 0.33, 0.33)
(0.5, 0.25, 0.5, 0.5, 0.25, 0.33, 0.33, 0.33, 0.33)
(0.375, 0.25, 0.25, 0.5, 0.25, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.375, 0.375, 0.25, 0.5, 0.5, 0.33, 0.33, 0.33, 0.33)
(0.5, 0.25, 0.5, 0.5, 0.25, 0.33, 0.33, 0.33, 0.33)
(0.375, 0.25, 0.25, 0.5, 0.25, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.375, 0.25, 0.5, 0.5, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.5, 0.25, 0.5, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.25, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.25, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.25, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.25, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.25, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.25, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.375, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.375, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.375, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.125, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.125, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.5, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.125, 0.375, 0.125, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.5, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.25, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.5, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.25, 0.5, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.5, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.375, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.5, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.5, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.125, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.25, 0.375, 0.5, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.25, 0.375, 0.5, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.5, 0.125, 0.375, 0.125, 0.25, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.375, 0.5, 0.125, 0.25, 0.5, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 2, 1, 3, 3, 0, 0, 0, 0)
(3, 1, 3, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(0.0, 3.0, 2.0, 0.0, 0.125, 0.33000001311302185, 0.0, 0.0, 0.0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 2, 1, 3, 3, 0, 0, 0, 0)
(3, 1, 3, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(0.0, 3.0, 2.0, 0.0, 0.125, 0.33000001311302185, 0.0, 0.0, 0.0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 2, 1, 3, 3, 0, 0, 0, 0)
(3, 1, 3, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 2, 1, 3, 3, 0, 0, 0, 0)
(3, 1, 3, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 1, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 1, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(1, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 2, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 1, 0, 0, 0, 0)
(0, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 2, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 2, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 0, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 0, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 3, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 0, 2, 0, 1, 0, 0, 0, 0)
(0, 1, 2, 3, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 1, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 3, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 1, 3, 0, 0, 0, 0)
(0, 1, 3, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 2, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 3, 0, 0, 0, 0, 0)
(0, 1, 2, 3, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 0, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 3, 0, 0, 0, 0, 0)
(3, 0, 2, 0, 1, 0, 0, 0, 0)
(2, 3, 0, 1, 3, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 2, 1, 3, 3, 0, 0, 0, 0)
(3, 1, 3, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 1, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 1, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(1, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 2, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 2, 1, 3, 3, 0, 0, 0, 0)
(3, 1, 3, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(2, 1, 1, 3, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 1, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 1, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(1, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 2, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 1, 0, 0, 0, 0)
(0, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 2, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 3, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(2, 1, 2, 3, 1, 0, 0, 0, 0)
(0, 1, 2, 2, 0, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
(2, 1, 2, 0, 1, 0, 0, 0, 0)
(0, 1, 2, 0, 0, 0, 0, 0, 0)
