(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33, 0.33, 0.33, 0.33)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
(0.125, 0.5, 0.375, 0.125, 0.125, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185, 0.33000001311302185)
